,Date,Open,High,Low,Close,Index Name
234,7-March-2025,23549.19,23632.91,23455.15,23526.34,BSE LARGECAP
235,10-March-2025,23587.26,23658.18,23347.02,23381.72,BSE LARGECAP
236,11-March-2025,23235.9,23472.21,23207.41,23441.05,BSE LARGECAP
237,12-March-2025,23501.66,23535.66,23248.93,23407.77,BSE LARGECAP
238,13-March-2025,23537.04,23539.1,23309.84,23327.12,BSE LARGECAP
239,17-March-2025,23335.75,23519.45,23325.93,23454.8,BSE LARGECAP
240,18-March-2025,23598.85,23866.71,23553.34,23845.74,BSE LARGECAP
241,19-March-2025,23920.17,24023.53,23824.72,23991.01,BSE LARGECAP
242,20-March-2025,24157.78,24288.67,24038.83,24255.88,BSE LARGECAP
243,21-March-2025,24242.43,24492.65,24204.75,24440.49,BSE LARGECAP
244,24-March-2025,24625.9,24811.9,24529.76,24760.42,BSE LARGECAP
245,25-March-2025,24881.38,24953.73,24644.45,24714.12,BSE LARGECAP
246,26-March-2025,24738.77,24788.01,24503.51,24522.84,BSE LARGECAP
247,27-March-2025,24454.65,24705.0,24450.43,24671.8,BSE LARGECAP
248,28-March-2025,24698.55,24754.83,24518.36,24577.8,BSE LARGECAP
0,1-April-2024,13446.57,13582.2,13446.57,13574.09,BSE MIDCAP
1,2-April-2024,13622.94,13733.63,13584.02,13722.34,BSE MIDCAP
2,3-April-2024,13731.27,13828.11,13678.26,13816.52,BSE MIDCAP
3,4-April-2024,13914.67,13924.46,13768.06,13814.8,BSE MIDCAP
4,5-April-2024,13837.3,13899.53,13797.16,13876.8,BSE MIDCAP
5,8-April-2024,13974.72,13974.72,13831.25,13883.43,BSE MIDCAP
6,9-April-2024,13964.31,13964.31,13790.19,13824.09,BSE MIDCAP
7,10-April-2024,13880.95,13975.22,13854.24,13956.65,BSE MIDCAP
8,12-April-2024,13957.51,14023.86,13872.58,13883.28,BSE MIDCAP
9,15-April-2024,13402.57,13769.01,13402.57,13676.28,BSE MIDCAP
10,16-April-2024,13599.52,13743.68,13554.31,13673.93,BSE MIDCAP
11,18-April-2024,13743.14,13832.13,13606.18,13632.18,BSE MIDCAP
12,19-April-2024,13524.73,13629.99,13357.65,13590.28,BSE MIDCAP
13,22-April-2024,13705.7,13733.08,13667.87,13696.75,BSE MIDCAP
14,23-April-2024,13786.84,13811.67,13736.22,13786.43,BSE MIDCAP
15,24-April-2024,13865.23,13919.21,13844.13,13897.52,BSE MIDCAP
16,25-April-2024,13904.2,13988.02,13852.59,13977.3,BSE MIDCAP
17,26-April-2024,14025.26,14101.77,14015.72,14083.42,BSE MIDCAP
18,29-April-2024,14178.3,14189.8,14095.81,14167.92,BSE MIDCAP
19,30-April-2024,14230.79,14327.1,14221.57,14239.37,BSE MIDCAP
20,2-May-2024,14295.93,14373.1,14262.81,14358.81,BSE MIDCAP
21,3-May-2024,14420.0,14431.03,14241.19,14313.85,BSE MIDCAP
22,6-May-2024,14374.66,14377.78,14087.64,14190.99,BSE MIDCAP
23,7-May-2024,14233.39,14233.39,13841.92,13929.51,BSE MIDCAP
24,8-May-2024,13909.43,14081.63,13836.12,14038.57,BSE MIDCAP
25,9-May-2024,14082.79,14084.96,13730.06,13753.95,BSE MIDCAP
26,10-May-2024,13794.19,13876.04,13634.47,13863.2,BSE MIDCAP
27,13-May-2024,13854.19,13934.96,13609.75,13919.04,BSE MIDCAP
28,14-May-2024,13977.76,14079.27,13918.79,14070.23,BSE MIDCAP
29,15-May-2024,14131.52,14213.26,14114.07,14165.07,BSE MIDCAP
30,16-May-2024,14234.98,14335.49,14209.94,14325.69,BSE MIDCAP
31,17-May-2024,14371.1,14517.13,14353.53,14508.46,BSE MIDCAP
32,18-May-2024,14586.34,14618.84,14571.45,14587.52,BSE MIDCAP
33,21-May-2024,14611.5,14641.82,14509.68,14631.9,BSE MIDCAP
34,22-May-2024,14693.2,14720.41,14528.9,14642.43,BSE MIDCAP
35,23-May-2024,14698.99,14738.48,14627.48,14731.65,BSE MIDCAP
36,24-May-2024,14749.46,14841.77,14710.89,14751.39,BSE MIDCAP
37,27-May-2024,14836.57,14892.23,14731.45,14827.73,BSE MIDCAP
38,28-May-2024,14885.1,14893.6,14641.55,14724.37,BSE MIDCAP
39,29-May-2024,14696.42,14747.02,14622.31,14695.84,BSE MIDCAP
40,30-May-2024,14714.09,14714.09,14504.67,14525.7,BSE MIDCAP
41,31-May-2024,14608.06,14641.79,14436.16,14564.73,BSE MIDCAP
42,3-June-2024,15099.75,15136.14,14902.94,15056.81,BSE MIDCAP
43,4-June-2024,15097.03,15105.47,13328.35,13889.61,BSE MIDCAP
44,5-June-2024,14060.19,14523.65,13681.56,14483.7,BSE MIDCAP
45,6-June-2024,14654.68,14897.95,14641.57,14799.8,BSE MIDCAP
46,7-June-2024,14851.99,15015.43,14769.15,15000.96,BSE MIDCAP
47,10-June-2024,15115.42,15148.21,15008.58,15069.39,BSE MIDCAP
48,11-June-2024,15140.03,15241.49,15089.77,15176.37,BSE MIDCAP
49,12-June-2024,15243.76,15355.06,15228.39,15338.76,BSE MIDCAP
50,13-June-2024,15467.15,15472.66,15365.85,15447.39,BSE MIDCAP
51,14-June-2024,15506.48,15639.07,15469.06,15629.37,BSE MIDCAP
52,18-June-2024,15689.53,15742.08,15636.03,15731.79,BSE MIDCAP
53,19-June-2024,15783.55,15783.55,15500.66,15570.76,BSE MIDCAP
54,20-June-2024,15626.95,15710.22,15542.58,15696.91,BSE MIDCAP
55,21-June-2024,15762.29,15786.32,15635.76,15668.33,BSE MIDCAP
56,24-June-2024,15658.46,15771.93,15547.25,15742.86,BSE MIDCAP
57,25-June-2024,15798.66,15833.41,15690.47,15718.63,BSE MIDCAP
58,26-June-2024,15749.69,15780.75,15673.53,15694.64,BSE MIDCAP
59,27-June-2024,15751.41,15813.18,15608.56,15721.39,BSE MIDCAP
60,28-June-2024,15781.68,15845.46,15759.8,15803.76,BSE MIDCAP
61,1-July-2024,15868.11,15971.77,15825.85,15960.85,BSE MIDCAP
62,2-July-2024,16039.04,16039.04,15782.74,15871.26,BSE MIDCAP
63,3-July-2024,15969.45,16030.06,15915.31,16007.6,BSE MIDCAP
64,4-July-2024,16071.93,16123.5,16023.85,16103.96,BSE MIDCAP
65,5-July-2024,16128.32,16235.24,16093.18,16223.71,BSE MIDCAP
66,8-July-2024,16292.8,16305.0,16142.54,16188.37,BSE MIDCAP
67,9-July-2024,16262.08,16288.05,16158.42,16234.55,BSE MIDCAP
68,10-July-2024,16307.48,16307.48,15867.43,16189.83,BSE MIDCAP
69,11-July-2024,16262.98,16273.61,16171.51,16215.05,BSE MIDCAP
70,12-July-2024,16283.19,16303.56,16188.02,16223.36,BSE MIDCAP
71,15-July-2024,16281.25,16352.77,16184.84,16346.62,BSE MIDCAP
72,16-July-2024,16413.13,16425.81,16332.66,16355.33,BSE MIDCAP
73,18-July-2024,16359.02,16359.88,16138.15,16232.78,BSE MIDCAP
74,19-July-2024,16223.58,16223.58,15862.17,15881.86,BSE MIDCAP
75,22-July-2024,15826.06,16081.95,15736.25,16062.9,BSE MIDCAP
76,23-July-2024,16147.25,16155.98,15473.72,15985.24,BSE MIDCAP
77,24-July-2024,16032.99,16135.88,15969.49,16107.68,BSE MIDCAP
78,25-July-2024,16006.54,16099.26,15960.99,16070.66,BSE MIDCAP
79,26-July-2024,16129.03,16396.06,16120.8,16381.05,BSE MIDCAP
80,29-July-2024,16498.27,16548.82,16459.33,16531.15,BSE MIDCAP
81,30-July-2024,16585.87,16667.68,16539.83,16623.38,BSE MIDCAP
82,31-July-2024,16737.21,16742.71,16651.7,16705.42,BSE MIDCAP
83,1-August-2024,16769.49,16783.17,16503.96,16584.4,BSE MIDCAP
84,2-August-2024,16435.44,16543.08,16347.4,16454.43,BSE MIDCAP
85,5-August-2024,15871.84,16130.45,15775.8,15884.31,BSE MIDCAP
86,6-August-2024,15946.64,16190.77,15746.44,15778.54,BSE MIDCAP
87,7-August-2024,16059.64,16166.59,15925.91,16152.59,BSE MIDCAP
88,8-August-2024,16193.91,16226.46,16071.61,16086.1,BSE MIDCAP
89,9-August-2024,16229.7,16262.71,16168.34,16208.26,BSE MIDCAP
90,12-August-2024,16123.37,16270.02,16075.55,16234.39,BSE MIDCAP
91,13-August-2024,16318.96,16319.7,16061.97,16080.84,BSE MIDCAP
92,14-August-2024,16161.43,16162.84,15954.07,16011.49,BSE MIDCAP
93,16-August-2024,16131.85,16319.32,16103.12,16309.36,BSE MIDCAP
94,19-August-2024,16398.85,16441.29,16336.82,16374.04,BSE MIDCAP
95,20-August-2024,16438.5,16495.11,16386.91,16484.77,BSE MIDCAP
96,21-August-2024,16511.85,16580.09,16465.69,16567.81,BSE MIDCAP
97,22-August-2024,16658.85,16689.13,16626.65,16659.44,BSE MIDCAP
98,23-August-2024,16711.8,16713.07,16570.92,16580.69,BSE MIDCAP
99,26-August-2024,16658.54,16678.0,16607.1,16666.63,BSE MIDCAP
100,27-August-2024,16701.75,16745.67,16683.03,16730.09,BSE MIDCAP
101,28-August-2024,16793.03,16795.17,16651.2,16709.33,BSE MIDCAP
102,29-August-2024,16727.42,16730.27,16542.1,16635.75,BSE MIDCAP
103,30-August-2024,16682.77,16786.32,16662.09,16754.42,BSE MIDCAP
104,2-September-2024,16812.8,16823.88,16662.89,16715.52,BSE MIDCAP
105,3-September-2024,16752.22,16808.56,16741.99,16762.74,BSE MIDCAP
106,4-September-2024,16549.96,16753.86,16548.57,16743.79,BSE MIDCAP
107,5-September-2024,16833.07,16837.62,16777.61,16786.64,BSE MIDCAP
108,6-September-2024,16822.18,16836.03,16560.52,16584.48,BSE MIDCAP
109,9-September-2024,16565.64,16580.06,16388.75,16554.57,BSE MIDCAP
110,10-September-2024,16654.55,16761.39,16653.11,16721.8,BSE MIDCAP
111,11-September-2024,16773.63,16823.9,16662.15,16684.45,BSE MIDCAP
112,12-September-2024,16804.12,16898.27,16769.5,16884.96,BSE MIDCAP
113,13-September-2024,16941.71,17015.49,16911.31,16976.34,BSE MIDCAP
114,16-September-2024,17061.85,17061.94,16974.33,17010.7,BSE MIDCAP
115,17-September-2024,17035.25,17053.2,16948.42,16987.58,BSE MIDCAP
116,18-September-2024,17013.27,17013.67,16783.63,16861.43,BSE MIDCAP
117,19-September-2024,16957.28,17004.09,16546.16,16794.37,BSE MIDCAP
118,20-September-2024,16867.98,17049.01,16790.92,17005.22,BSE MIDCAP
119,23-September-2024,17059.17,17131.59,17008.34,17119.52,BSE MIDCAP
120,24-September-2024,17174.02,17174.55,17112.99,17149.18,BSE MIDCAP
121,25-September-2024,17172.05,17172.41,16990.71,17044.55,BSE MIDCAP
122,26-September-2024,17082.65,17094.8,16935.94,17076.38,BSE MIDCAP
123,27-September-2024,17119.99,17139.88,17071.37,17104.83,BSE MIDCAP
124,30-September-2024,17063.09,17097.38,16964.39,17051.62,BSE MIDCAP
125,1-October-2024,17074.36,17106.53,16995.79,17087.63,BSE MIDCAP
126,3-October-2024,16821.47,16980.56,16657.14,16697.93,BSE MIDCAP
127,4-October-2024,16673.73,16733.73,16391.67,16525.09,BSE MIDCAP
128,7-October-2024,16579.73,16624.92,16079.09,16206.45,BSE MIDCAP
129,8-October-2024,16069.96,16545.21,16069.59,16513.38,BSE MIDCAP
130,9-October-2024,16646.65,16775.8,16603.08,16687.21,BSE MIDCAP
131,10-October-2024,16785.28,16794.38,16617.29,16638.57,BSE MIDCAP
132,11-October-2024,16660.31,16702.44,16613.0,16691.29,BSE MIDCAP
133,14-October-2024,16722.48,16747.46,16649.71,16733.58,BSE MIDCAP
134,15-October-2024,16787.03,16801.88,16697.14,16780.63,BSE MIDCAP
135,16-October-2024,16778.58,16806.71,16678.16,16753.53,BSE MIDCAP
136,17-October-2024,16804.32,16805.3,16466.91,16476.99,BSE MIDCAP
137,18-October-2024,16425.2,16539.43,16244.99,16516.61,BSE MIDCAP
138,21-October-2024,16544.52,16594.89,16248.6,16266.28,BSE MIDCAP
139,22-October-2024,16265.2,16289.74,15834.28,15855.67,BSE MIDCAP
140,23-October-2024,15794.07,16053.02,15677.68,15923.78,BSE MIDCAP
141,24-October-2024,15938.96,15996.05,15856.62,15887.64,BSE MIDCAP
142,25-October-2024,15903.44,15923.12,15457.06,15625.31,BSE MIDCAP
143,28-October-2024,15595.46,15807.12,15565.54,15748.43,BSE MIDCAP
144,29-October-2024,15811.35,15890.31,15602.67,15876.48,BSE MIDCAP
145,30-October-2024,15877.95,15999.42,15791.36,15881.62,BSE MIDCAP
146,31-October-2024,15913.94,15913.94,15739.4,15829.65,BSE MIDCAP
147,1-November-2024,15966.47,15979.78,15923.51,15938.98,BSE MIDCAP
148,4-November-2024,15962.85,15962.85,15678.63,15756.79,BSE MIDCAP
149,5-November-2024,15736.4,15818.0,15589.52,15800.16,BSE MIDCAP
150,6-November-2024,15898.23,16160.64,15876.41,16147.49,BSE MIDCAP
151,7-November-2024,16255.86,16255.86,16029.86,16041.98,BSE MIDCAP
152,8-November-2024,16075.09,16076.6,15800.24,15831.74,BSE MIDCAP
153,11-November-2024,15813.55,15868.67,15702.98,15736.24,BSE MIDCAP
154,12-November-2024,15778.37,15875.56,15541.0,15576.83,BSE MIDCAP
155,13-November-2024,15518.82,15556.39,15133.6,15177.75,BSE MIDCAP
156,14-November-2024,15162.4,15342.56,15161.25,15246.06,BSE MIDCAP
157,18-November-2024,15292.96,15323.95,15102.54,15205.48,BSE MIDCAP
158,19-November-2024,15261.1,15474.49,15259.14,15342.75,BSE MIDCAP
159,21-November-2024,15361.24,15361.24,15152.7,15286.7,BSE MIDCAP
160,22-November-2024,15306.61,15497.93,15290.4,15488.33,BSE MIDCAP
161,25-November-2024,15724.39,15820.4,15720.46,15739.83,BSE MIDCAP
162,26-November-2024,15800.51,15843.81,15744.93,15763.85,BSE MIDCAP
163,27-November-2024,15818.13,15826.49,15701.27,15817.12,BSE MIDCAP
164,28-November-2024,15858.46,15929.09,15773.75,15808.73,BSE MIDCAP
165,29-November-2024,15837.54,15877.14,15766.86,15848.69,BSE MIDCAP
166,2-December-2024,15856.75,16028.17,15815.12,16019.58,BSE MIDCAP
167,3-December-2024,16117.86,16174.94,16092.06,16164.98,BSE MIDCAP
168,4-December-2024,16233.46,16298.99,16186.88,16287.6,BSE MIDCAP
169,5-December-2024,16371.31,16371.92,16235.69,16333.92,BSE MIDCAP
170,6-December-2024,16383.55,16420.02,16308.39,16396.06,BSE MIDCAP
171,9-December-2024,16416.21,16454.16,16373.9,16424.29,BSE MIDCAP
172,10-December-2024,16463.6,16486.71,16402.86,16478.76,BSE MIDCAP
173,11-December-2024,16506.96,16548.38,16476.8,16532.4,BSE MIDCAP
174,12-December-2024,16570.69,16570.69,16428.04,16440.74,BSE MIDCAP
175,13-December-2024,16417.22,16436.43,16170.1,16427.23,BSE MIDCAP
176,16-December-2024,16472.29,16552.06,16457.76,16537.62,BSE MIDCAP
177,17-December-2024,16538.87,16577.68,16384.36,16401.7,BSE MIDCAP
178,18-December-2024,16434.95,16434.95,16242.02,16299.08,BSE MIDCAP
179,19-December-2024,16008.78,16255.95,15998.25,16244.47,BSE MIDCAP
180,20-December-2024,16313.19,16313.37,15845.13,15862.89,BSE MIDCAP
181,23-December-2024,15936.89,15984.43,15791.81,15882.43,BSE MIDCAP
182,24-December-2024,15906.01,15947.32,15807.28,15891.16,BSE MIDCAP
183,26-December-2024,15930.73,15941.5,15791.18,15906.97,BSE MIDCAP
184,27-December-2024,15950.49,15970.7,15892.24,15898.82,BSE MIDCAP
185,30-December-2024,15912.55,15966.1,15790.5,15940.94,BSE MIDCAP
186,31-December-2024,15878.65,15997.18,15749.63,15959.78,BSE MIDCAP
187,1-January-2025,15993.13,16051.23,15918.25,16044.57,BSE MIDCAP
188,2-January-2025,16078.82,16210.66,16027.8,16200.99,BSE MIDCAP
189,3-January-2025,16244.66,16281.36,16163.07,16175.49,BSE MIDCAP
190,6-January-2025,16223.57,16241.57,15734.01,15778.97,BSE MIDCAP
191,7-January-2025,15782.92,15965.03,15782.92,15882.06,BSE MIDCAP
192,8-January-2025,15913.81,15915.73,15569.78,15715.44,BSE MIDCAP
193,9-January-2025,15719.67,15759.86,15570.19,15584.45,BSE MIDCAP
194,10-January-2025,15560.23,15569.12,15255.05,15263.42,BSE MIDCAP
195,13-January-2025,15081.6,15099.84,14587.84,14632.24,BSE MIDCAP
196,14-January-2025,14638.44,14972.94,14638.44,14943.75,BSE MIDCAP
197,15-January-2025,15034.55,15066.13,14857.34,14969.82,BSE MIDCAP
198,16-January-2025,15115.69,15209.27,15102.56,15124.73,BSE MIDCAP
199,17-January-2025,15167.19,15193.22,15049.39,15138.1,BSE MIDCAP
200,20-January-2025,15226.37,15280.21,15039.37,15240.11,BSE MIDCAP
201,21-January-2025,15287.93,15287.93,14936.32,14945.24,BSE MIDCAP
202,22-January-2025,14971.31,14979.21,14570.37,14763.69,BSE MIDCAP
203,23-January-2025,14785.56,15065.68,14755.1,15027.8,BSE MIDCAP
204,24-January-2025,15051.34,15067.24,14735.57,14769.02,BSE MIDCAP
205,27-January-2025,14653.19,14653.19,14320.07,14358.12,BSE MIDCAP
206,28-January-2025,14369.32,14426.56,14087.75,14277.02,BSE MIDCAP
207,29-January-2025,14303.71,14647.76,14303.65,14637.34,BSE MIDCAP
208,30-January-2025,14742.24,14788.91,14622.75,14670.33,BSE MIDCAP
209,31-January-2025,14709.6,14950.6,14679.36,14931.48,BSE MIDCAP
210,1-February-2025,15032.21,15040.51,14686.33,14872.1,BSE MIDCAP
211,3-February-2025,14802.91,14803.27,14614.67,14723.26,BSE MIDCAP
212,4-February-2025,14823.76,14923.38,14768.39,14915.29,BSE MIDCAP
213,5-February-2025,14983.93,15103.61,14966.64,15025.79,BSE MIDCAP
214,6-February-2025,15101.07,15101.18,14858.13,14897.66,BSE MIDCAP
215,7-February-2025,14911.54,14982.67,14762.71,14899.58,BSE MIDCAP
216,10-February-2025,14917.02,14918.08,14559.71,14600.99,BSE MIDCAP
217,11-February-2025,14577.02,14603.2,14105.22,14186.35,BSE MIDCAP
218,12-February-2025,14166.47,14204.94,13772.17,14139.1,BSE MIDCAP
219,13-February-2025,14150.97,14332.4,14119.8,14160.39,BSE MIDCAP
220,14-February-2025,14230.36,14234.46,13687.25,13812.91,BSE MIDCAP
221,17-February-2025,13703.5,13872.29,13513.94,13860.95,BSE MIDCAP
222,18-February-2025,13899.07,13899.34,13671.97,13830.27,BSE MIDCAP
223,19-February-2025,13778.6,14020.06,13693.27,14002.23,BSE MIDCAP
224,20-February-2025,13981.54,14185.05,13922.33,14175.42,BSE MIDCAP
225,21-February-2025,14187.6,14285.4,13962.8,14015.44,BSE MIDCAP
226,24-February-2025,13917.5,13932.58,13775.43,13880.75,BSE MIDCAP
227,25-February-2025,13892.59,13955.47,13790.07,13814.87,BSE MIDCAP
228,27-February-2025,13862.93,13863.01,13634.2,13685.61,BSE MIDCAP
229,28-February-2025,13577.37,13577.37,13263.05,13379.76,BSE MIDCAP
230,3-March-2025,13370.32,13449.44,13124.24,13426.02,BSE MIDCAP
231,4-March-2025,13315.7,13502.08,13176.86,13439.24,BSE MIDCAP
232,5-March-2025,13443.07,13789.95,13440.56,13785.09,BSE MIDCAP
233,6-March-2025,13919.34,13955.03,13825.17,13874.47,BSE MIDCAP
234,7-March-2025,13885.86,13955.59,13814.21,13832.66,BSE MIDCAP
235,10-March-2025,13904.65,13924.92,13599.3,13635.9,BSE MIDCAP
236,11-March-2025,13498.99,13740.87,13466.13,13714.93,BSE MIDCAP
237,12-March-2025,13753.54,13787.9,13477.16,13622.6,BSE MIDCAP
238,13-March-2025,13682.23,13687.57,13517.85,13532.88,BSE MIDCAP
239,17-March-2025,13575.42,13685.24,13538.45,13640.6,BSE MIDCAP
240,18-March-2025,13723.32,13947.64,13691.43,13934.37,BSE MIDCAP
241,19-March-2025,13995.01,14261.55,13960.66,14241.22,BSE MIDCAP
242,20-March-2025,14354.48,14371.33,14202.28,14320.6,BSE MIDCAP
243,21-March-2025,14352.47,14500.2,14295.76,14484.84,BSE MIDCAP
244,24-March-2025,14598.7,14733.97,14541.83,14677.96,BSE MIDCAP
245,25-March-2025,14801.92,14801.92,14467.31,14522.34,BSE MIDCAP
246,26-March-2025,14559.82,14634.77,14420.12,14434.24,BSE MIDCAP
247,27-March-2025,14391.02,14525.15,14330.71,14499.83,BSE MIDCAP
248,28-March-2025,14552.8,14640.62,14368.01,14418.5,BSE MIDCAP
0,1-April-2024,5843.26,5967.47,5843.04,5961.09,BSE SMALLCAP
1,2-April-2024,5982.72,6031.69,5967.6,6024.84,BSE SMALLCAP
2,3-April-2024,6033.45,6096.25,6017.03,6085.46,BSE SMALLCAP
3,4-April-2024,6142.5,6147.77,6096.34,6124.83,BSE SMALLCAP
4,5-April-2024,6133.03,6165.28,6113.51,6155.18,BSE SMALLCAP
5,8-April-2024,6194.98,6205.22,6168.46,6176.07,BSE SMALLCAP
6,9-April-2024,6214.75,6218.42,6149.59,6175.71,BSE SMALLCAP
7,10-April-2024,6203.59,6220.15,6169.42,6212.7,BSE SMALLCAP
8,12-April-2024,6216.57,6242.15,6175.97,6182.36,BSE SMALLCAP
9,15-April-2024,5986.4,6138.49,5974.4,6094.32,BSE SMALLCAP
10,16-April-2024,6060.42,6158.49,6055.3,6127.81,BSE SMALLCAP
11,18-April-2024,6171.1,6200.2,6108.93,6119.6,BSE SMALLCAP
12,19-April-2024,6062.62,6135.26,6002.03,6109.85,BSE SMALLCAP
13,22-April-2024,6150.08,6181.7,6146.72,6169.75,BSE SMALLCAP
14,23-April-2024,6208.84,6234.9,6199.95,6229.55,BSE SMALLCAP
15,24-April-2024,6277.44,6294.62,6262.63,6280.48,BSE SMALLCAP
16,25-April-2024,6294.91,6335.24,6282.04,6327.99,BSE SMALLCAP
17,26-April-2024,6364.87,6380.89,6337.1,6360.47,BSE SMALLCAP
18,29-April-2024,6400.05,6400.05,6348.91,6353.2,BSE SMALLCAP
19,30-April-2024,6388.23,6397.86,6354.88,6359.09,BSE SMALLCAP
20,2-May-2024,6383.96,6390.6,6354.74,6370.61,BSE SMALLCAP
21,3-May-2024,6408.37,6409.38,6300.92,6342.78,BSE SMALLCAP
22,6-May-2024,6390.03,6392.03,6243.29,6278.49,BSE SMALLCAP
23,7-May-2024,6291.96,6292.02,6136.23,6173.47,BSE SMALLCAP
24,8-May-2024,6169.81,6227.38,6132.46,6196.66,BSE SMALLCAP
25,9-May-2024,6212.4,6217.09,6028.57,6037.88,BSE SMALLCAP
26,10-May-2024,6058.29,6095.38,5974.56,6087.18,BSE SMALLCAP
27,13-May-2024,6102.88,6103.06,5967.37,6069.98,BSE SMALLCAP
28,14-May-2024,6102.51,6175.55,6097.19,6170.24,BSE SMALLCAP
29,15-May-2024,6201.08,6236.63,6198.21,6218.9,BSE SMALLCAP
30,16-May-2024,6250.53,6283.42,6247.59,6277.06,BSE SMALLCAP
31,17-May-2024,6311.21,6368.31,6296.09,6365.37,BSE SMALLCAP
32,18-May-2024,6394.37,6424.87,6390.83,6413.91,BSE SMALLCAP
33,21-May-2024,6426.14,6432.69,6359.76,6386.3,BSE SMALLCAP
34,22-May-2024,6422.74,6422.74,6321.44,6376.81,BSE SMALLCAP
35,23-May-2024,6402.52,6406.66,6368.59,6385.22,BSE SMALLCAP
36,24-May-2024,6389.34,6424.08,6374.16,6380.77,BSE SMALLCAP
37,27-May-2024,6420.35,6435.09,6366.4,6403.84,BSE SMALLCAP
38,28-May-2024,6432.65,6432.65,6318.49,6340.05,BSE SMALLCAP
39,29-May-2024,6333.36,6369.11,6302.0,6350.45,BSE SMALLCAP
40,30-May-2024,6350.22,6353.38,6252.46,6259.55,BSE SMALLCAP
41,31-May-2024,6290.03,6301.28,6225.65,6283.98,BSE SMALLCAP
42,3-June-2024,6473.54,6503.34,6379.07,6402.37,BSE SMALLCAP
43,4-June-2024,6414.05,6414.05,5716.14,5968.1,BSE SMALLCAP
44,5-June-2024,6029.18,6170.79,5859.65,6162.44,BSE SMALLCAP
45,6-June-2024,6246.69,6370.87,6241.28,6358.22,BSE SMALLCAP
46,7-June-2024,6394.85,6508.25,6368.2,6506.38,BSE SMALLCAP
47,10-June-2024,6572.12,6603.24,6539.9,6586.53,BSE SMALLCAP
48,11-June-2024,6615.62,6656.1,6584.96,6623.75,BSE SMALLCAP
49,12-June-2024,6650.93,6691.85,6648.58,6686.52,BSE SMALLCAP
50,13-June-2024,6738.05,6757.3,6707.09,6752.38,BSE SMALLCAP
51,14-June-2024,6780.51,6819.51,6762.56,6807.28,BSE SMALLCAP
52,18-June-2024,6853.2,6874.22,6821.48,6865.86,BSE SMALLCAP
53,19-June-2024,6904.48,6906.73,6780.21,6837.48,BSE SMALLCAP
54,20-June-2024,6869.85,6899.92,6828.15,6889.85,BSE SMALLCAP
55,21-June-2024,6921.15,6938.2,6873.03,6883.36,BSE SMALLCAP
56,24-June-2024,6874.0,6910.01,6825.11,6884.11,BSE SMALLCAP
57,25-June-2024,6926.59,6954.59,6889.82,6896.1,BSE SMALLCAP
58,26-June-2024,6918.08,6931.78,6888.19,6910.46,BSE SMALLCAP
59,27-June-2024,6934.77,6964.13,6847.92,6876.5,BSE SMALLCAP
60,28-June-2024,6902.61,6939.89,6899.27,6908.74,BSE SMALLCAP
61,1-July-2024,6940.36,7016.32,6932.57,7012.16,BSE SMALLCAP
62,2-July-2024,7048.99,7049.0,6966.61,6999.81,BSE SMALLCAP
63,3-July-2024,7041.35,7063.07,7027.82,7059.49,BSE SMALLCAP
64,4-July-2024,7089.19,7111.55,7058.3,7101.17,BSE SMALLCAP
65,5-July-2024,7116.88,7157.03,7097.4,7143.18,BSE SMALLCAP
66,8-July-2024,7181.14,7196.05,7105.33,7127.67,BSE SMALLCAP
67,9-July-2024,7176.81,7191.42,7118.35,7146.04,BSE SMALLCAP
68,10-July-2024,7178.05,7180.86,6968.23,7098.29,BSE SMALLCAP
69,11-July-2024,7131.47,7138.13,7102.22,7129.92,BSE SMALLCAP
70,12-July-2024,7168.52,7180.36,7114.44,7122.37,BSE SMALLCAP
71,15-July-2024,7158.49,7163.26,7086.33,7145.41,BSE SMALLCAP
72,16-July-2024,7172.67,7200.68,7147.2,7159.55,BSE SMALLCAP
73,18-July-2024,7164.08,7169.81,7052.22,7080.06,BSE SMALLCAP
74,19-July-2024,7084.5,7085.55,6909.64,6916.29,BSE SMALLCAP
75,22-July-2024,6866.0,6992.68,6810.83,6980.06,BSE SMALLCAP
76,23-July-2024,7018.58,7019.04,6687.59,6956.53,BSE SMALLCAP
77,24-July-2024,6968.3,7076.04,6961.47,7069.61,BSE SMALLCAP
78,25-July-2024,7028.95,7067.23,7001.15,7055.53,BSE SMALLCAP
79,26-July-2024,7080.57,7132.68,7066.05,7125.83,BSE SMALLCAP
80,29-July-2024,7176.25,7224.87,7176.0,7201.93,BSE SMALLCAP
81,30-July-2024,7231.51,7271.9,7217.78,7257.03,BSE SMALLCAP
82,31-July-2024,7277.79,7277.94,7239.34,7247.44,BSE SMALLCAP
83,1-August-2024,7278.08,7288.75,7168.1,7198.02,BSE SMALLCAP
84,2-August-2024,7114.08,7182.74,7091.56,7139.21,BSE SMALLCAP
85,5-August-2024,6872.18,6997.16,6811.7,6850.44,BSE SMALLCAP
86,6-August-2024,6885.49,6995.18,6814.04,6827.27,BSE SMALLCAP
87,7-August-2024,6910.74,6997.39,6858.38,6987.83,BSE SMALLCAP
88,8-August-2024,7020.84,7031.84,6961.09,6968.31,BSE SMALLCAP
89,9-August-2024,7038.9,7046.17,6998.32,7007.18,BSE SMALLCAP
90,12-August-2024,6970.08,7049.2,6942.23,7028.19,BSE SMALLCAP
91,13-August-2024,7070.16,7070.51,6941.48,6949.15,BSE SMALLCAP
