,Index Name,Date,Open,High,Low,Close
138,NIFTY MIDCAP 50,10-Sep-24,16458.8,16617.25,16444.6,16562.85
139,NIFTY MIDCAP 50,09-Sep-24,16392.6,16396.7,16240.2,16328.9
140,NIFTY MIDCAP 50,06-Sep-24,16703.2,16711.25,16384.2,16413.95
141,NIFTY MIDCAP 50,05-Sep-24,16721.4,16747.9,16658.9,16705.15
142,NIFTY MIDCAP 50,04-Sep-24,16524.4,16646.0,16497.25,16627.95
143,NIFTY MIDCAP 50,03-Sep-24,16619.1,16708.15,16607.65,16651.6
144,NIFTY MIDCAP 50,02-Sep-24,16690.6,16690.6,16548.25,16588.75
145,NIFTY MIDCAP 50,30-Aug-24,16592.75,16678.0,16560.65,16618.8
146,NIFTY MIDCAP 50,29-Aug-24,16591.9,16598.0,16402.35,16514.7
147,NIFTY MIDCAP 50,28-Aug-24,16622.15,16655.55,16516.5,16586.2
148,NIFTY MIDCAP 50,27-Aug-24,16603.6,16629.55,16546.1,16581.0
149,NIFTY MIDCAP 50,26-Aug-24,16549.65,16599.3,16508.2,16558.0
150,NIFTY MIDCAP 50,23-Aug-24,16598.35,16612.05,16451.15,16463.1
151,NIFTY MIDCAP 50,22-Aug-24,16518.6,16605.2,16492.85,16575.35
152,NIFTY MIDCAP 50,21-Aug-24,16408.8,16456.1,16358.2,16444.35
153,NIFTY MIDCAP 50,20-Aug-24,16349.7,16408.3,16293.45,16394.95
154,NIFTY MIDCAP 50,19-Aug-24,16341.45,16369.1,16201.7,16260.05
155,NIFTY MIDCAP 50,16-Aug-24,16059.95,16258.1,16002.0,16246.25
156,NIFTY MIDCAP 50,14-Aug-24,16105.05,16115.15,15880.4,15922.95
157,NIFTY MIDCAP 50,13-Aug-24,16265.4,16295.3,16031.9,16055.35
158,NIFTY MIDCAP 50,12-Aug-24,16134.7,16230.7,16013.9,16196.75
159,NIFTY MIDCAP 50,09-Aug-24,16220.05,16294.8,16148.0,16176.55
160,NIFTY MIDCAP 50,08-Aug-24,16098.75,16179.4,16008.05,16052.6
161,NIFTY MIDCAP 50,07-Aug-24,15940.1,16096.2,15839.95,16077.7
162,NIFTY MIDCAP 50,06-Aug-24,15852.55,16066.4,15612.85,15654.65
163,NIFTY MIDCAP 50,05-Aug-24,15844.2,15968.8,15615.3,15735.95
164,NIFTY MIDCAP 50,02-Aug-24,16336.9,16419.15,16227.4,16269.15
165,NIFTY MIDCAP 50,01-Aug-24,16735.65,16743.6,16402.15,16505.95
166,NIFTY MIDCAP 50,31-Jul-24,16643.45,16693.85,16579.45,16661.65
167,NIFTY MIDCAP 50,30-Jul-24,16465.5,16585.4,16430.75,16546.55
168,NIFTY MIDCAP 50,29-Jul-24,16419.85,16500.1,16371.7,16455.9
169,NIFTY MIDCAP 50,26-Jul-24,15994.75,16305.65,15983.35,16296.3
170,NIFTY MIDCAP 50,25-Jul-24,15832.3,15973.25,15799.7,15938.85
171,NIFTY MIDCAP 50,24-Jul-24,15849.95,16012.55,15822.35,15981.15
172,NIFTY MIDCAP 50,23-Jul-24,15959.7,15977.05,15274.0,15843.55
173,NIFTY MIDCAP 50,22-Jul-24,15571.9,15923.55,15477.8,15867.1
174,NIFTY MIDCAP 50,19-Jul-24,16001.0,16001.0,15570.5,15596.4
175,NIFTY MIDCAP 50,18-Jul-24,16091.6,16092.9,15875.55,16002.75
176,NIFTY MIDCAP 50,16-Jul-24,16164.75,16177.45,16068.25,16104.6
177,NIFTY MIDCAP 50,15-Jul-24,16025.15,16101.65,15904.1,16088.45
178,NIFTY MIDCAP 50,12-Jul-24,16037.65,16038.8,15934.75,15954.9
179,NIFTY MIDCAP 50,11-Jul-24,16026.5,16033.9,15917.0,15966.15
180,NIFTY MIDCAP 50,10-Jul-24,16078.85,16079.35,15624.4,15947.75
181,NIFTY MIDCAP 50,09-Jul-24,16039.4,16080.3,15948.65,16027.45
182,NIFTY MIDCAP 50,08-Jul-24,16145.9,16146.5,15924.35,15988.95
183,NIFTY MIDCAP 50,05-Jul-24,15987.85,16118.65,15959.7,16097.35
184,NIFTY MIDCAP 50,04-Jul-24,15921.4,16001.05,15881.0,15976.05
185,NIFTY MIDCAP 50,03-Jul-24,15795.5,15879.65,15749.4,15862.3
186,NIFTY MIDCAP 50,02-Jul-24,15874.2,15886.8,15621.4,15711.45
187,NIFTY MIDCAP 50,01-Jul-24,15745.4,15849.65,15689.7,15840.4
188,NIFTY MIDCAP 50,28-Jun-24,15683.1,15763.4,15651.85,15711.15
189,NIFTY MIDCAP 50,27-Jun-24,15623.5,15724.8,15493.45,15641.8
190,NIFTY MIDCAP 50,26-Jun-24,15656.45,15691.65,15580.15,15595.45
191,NIFTY MIDCAP 50,25-Jun-24,15757.5,15816.45,15629.95,15659.85
192,NIFTY MIDCAP 50,24-Jun-24,15590.15,15734.2,15458.45,15707.65
193,NIFTY MIDCAP 50,21-Jun-24,15704.65,15748.65,15597.65,15623.8
194,NIFTY MIDCAP 50,20-Jun-24,15500.25,15633.95,15417.3,15616.6
195,NIFTY MIDCAP 50,19-Jun-24,15629.7,15629.9,15352.05,15442.95
196,NIFTY MIDCAP 50,18-Jun-24,15566.1,15599.7,15475.4,15591.55
197,NIFTY MIDCAP 50,14-Jun-24,15429.1,15539.05,15383.45,15523.6
198,NIFTY MIDCAP 50,13-Jun-24,15372.3,15387.15,15283.35,15378.35
199,NIFTY MIDCAP 50,12-Jun-24,15103.05,15273.6,15089.25,15243.4
200,NIFTY MIDCAP 50,11-Jun-24,14955.5,15093.45,14906.65,15031.9
201,NIFTY MIDCAP 50,10-Jun-24,14992.4,15045.2,14817.7,14908.0
202,NIFTY MIDCAP 50,07-Jun-24,14753.75,14963.3,14716.95,14952.4
203,NIFTY MIDCAP 50,06-Jun-24,14607.95,14824.65,14563.7,14724.25
204,NIFTY MIDCAP 50,05-Jun-24,13908.9,14514.95,13580.2,14456.35
205,NIFTY MIDCAP 50,04-Jun-24,14937.75,14937.75,13284.2,13762.25
206,NIFTY MIDCAP 50,03-Jun-24,14951.85,14958.0,14747.75,14919.5
207,NIFTY MIDCAP 50,31-May-24,14437.9,14492.3,14325.65,14443.45
208,NIFTY MIDCAP 50,30-May-24,14624.35,14634.25,14358.6,14390.85
209,NIFTY MIDCAP 50,29-May-24,14616.25,14700.9,14556.3,14637.8
210,NIFTY MIDCAP 50,28-May-24,14819.95,14856.95,14595.1,14664.7
211,NIFTY MIDCAP 50,27-May-24,14717.55,14883.85,14669.7,14783.75
212,NIFTY MIDCAP 50,24-May-24,14687.85,14762.3,14623.8,14662.65
213,NIFTY MIDCAP 50,23-May-24,14675.95,14686.4,14533.25,14677.45
214,NIFTY MIDCAP 50,22-May-24,14654.15,14658.55,14474.05,14618.6
215,NIFTY MIDCAP 50,21-May-24,14577.7,14627.65,14518.35,14614.5
216,NIFTY MIDCAP 50,18-May-24,14581.65,14600.7,14551.15,14588.35
217,NIFTY MIDCAP 50,17-May-24,14440.3,14525.15,14404.25,14515.2
218,NIFTY MIDCAP 50,16-May-24,14314.55,14411.5,14263.25,14396.9
219,NIFTY MIDCAP 50,15-May-24,14213.1,14281.25,14156.0,14262.55
220,NIFTY MIDCAP 50,14-May-24,14091.1,14189.1,14004.0,14163.15
221,NIFTY MIDCAP 50,13-May-24,13933.1,14086.0,13683.35,14064.8
222,NIFTY MIDCAP 50,10-May-24,13794.15,13927.7,13654.05,13909.9
223,NIFTY MIDCAP 50,09-May-24,14034.75,14039.7,13730.9,13755.65
224,NIFTY MIDCAP 50,08-May-24,13876.95,14059.0,13796.4,14010.4
225,NIFTY MIDCAP 50,07-May-24,14186.95,14190.2,13775.1,13874.7
226,NIFTY MIDCAP 50,06-May-24,14292.3,14294.55,14083.05,14157.95
227,NIFTY MIDCAP 50,03-May-24,14268.95,14298.75,14113.9,14189.3
228,NIFTY MIDCAP 50,02-May-24,14217.75,14260.45,14164.55,14243.6
229,NIFTY MIDCAP 50,30-Apr-24,14209.9,14277.55,14144.05,14161.9
230,NIFTY MIDCAP 50,29-Apr-24,14152.6,14164.45,14077.65,14153.05
231,NIFTY MIDCAP 50,26-Apr-24,14003.0,14107.75,13985.65,14083.25
232,NIFTY MIDCAP 50,25-Apr-24,13886.85,13974.35,13838.55,13964.35
233,NIFTY MIDCAP 50,24-Apr-24,13843.8,13915.6,13825.85,13901.8
234,NIFTY MIDCAP 50,23-Apr-24,13756.55,13817.2,13727.0,13780.65
235,NIFTY MIDCAP 50,22-Apr-24,13686.0,13703.75,13612.3,13681.25
236,NIFTY MIDCAP 50,19-Apr-24,13578.45,13668.2,13385.05,13595.45
237,NIFTY MIDCAP 50,18-Apr-24,13847.3,13921.2,13648.6,13687.05
238,NIFTY MIDCAP 50,16-Apr-24,13758.55,13889.2,13707.35,13765.5
239,NIFTY MIDCAP 50,15-Apr-24,13854.9,13935.45,13752.65,13841.3
240,NIFTY MIDCAP 50,12-Apr-24,14095.7,14171.7,14037.65,14049.1
241,NIFTY MIDCAP 50,10-Apr-24,13984.75,14112.85,13969.0,14097.95
242,NIFTY MIDCAP 50,09-Apr-24,14026.45,14054.65,13900.5,13941.6
243,NIFTY MIDCAP 50,08-Apr-24,14056.5,14058.7,13822.3,13957.1
244,NIFTY MIDCAP 50,05-Apr-24,13948.55,13988.3,13891.0,13978.35
245,NIFTY MIDCAP 50,04-Apr-24,14061.15,14079.0,13925.1,13941.15
246,NIFTY MIDCAP 50,03-Apr-24,13889.5,13988.25,13839.7,13955.85
247,NIFTY MIDCAP 50,02-Apr-24,13824.15,13934.6,13744.7,13922.6
248,NIFTY MIDCAP 50,01-Apr-24,13640.45,13786.65,13602.3,13772.6
0,NIFTY SMALLCAP 50,28-Mar-25,7772.35,7856.35,7697.7,7724.65
1,NIFTY SMALLCAP 50,27-Mar-25,7671.65,7753.6,7641.4,7735.9
2,NIFTY SMALLCAP 50,26-Mar-25,7778.65,7809.75,7678.1,7689.2
3,NIFTY SMALLCAP 50,25-Mar-25,7939.05,7953.3,7744.35,7765.15
4,NIFTY SMALLCAP 50,24-Mar-25,7860.65,7932.9,7819.95,7881.2
5,NIFTY SMALLCAP 50,21-Mar-25,7663.6,7816.1,7639.35,7803.95
6,NIFTY SMALLCAP 50,20-Mar-25,7663.85,7702.95,7565.9,7640.8
7,NIFTY SMALLCAP 50,19-Mar-25,7485.8,7620.95,7454.85,7603.2
8,NIFTY SMALLCAP 50,18-Mar-25,7294.9,7465.2,7290.55,7455.0
9,NIFTY SMALLCAP 50,17-Mar-25,7216.6,7295.55,7199.25,7247.45
10,NIFTY SMALLCAP 50,13-Mar-25,7292.4,7304.55,7185.9,7192.95
11,NIFTY SMALLCAP 50,12-Mar-25,7317.75,7342.8,7192.45,7270.4
12,NIFTY SMALLCAP 50,11-Mar-25,7248.15,7315.9,7193.1,7284.5
13,NIFTY SMALLCAP 50,10-Mar-25,7488.85,7557.6,7305.15,7329.95
14,NIFTY SMALLCAP 50,07-Mar-25,7487.25,7547.15,7463.5,7480.3
15,NIFTY SMALLCAP 50,06-Mar-25,7445.05,7504.7,7418.15,7476.65
16,NIFTY SMALLCAP 50,05-Mar-25,7150.45,7386.8,7150.45,7379.25
17,NIFTY SMALLCAP 50,04-Mar-25,7020.35,7204.15,6975.95,7148.65
18,NIFTY SMALLCAP 50,03-Mar-25,7117.1,7159.5,6943.95,7109.55
19,NIFTY SMALLCAP 50,28-Feb-25,7254.5,7272.7,7055.05,7095.75
20,NIFTY SMALLCAP 50,27-Feb-25,7442.9,7456.45,7284.0,7323.25
21,NIFTY SMALLCAP 50,25-Feb-25,7455.6,7522.6,7409.15,7429.7
22,NIFTY SMALLCAP 50,24-Feb-25,7484.1,7526.85,7404.05,7461.4
23,NIFTY SMALLCAP 50,21-Feb-25,7618.8,7713.2,7510.9,7544.4
24,NIFTY SMALLCAP 50,20-Feb-25,7486.3,7635.9,7460.25,7625.95
25,NIFTY SMALLCAP 50,19-Feb-25,7291.55,7537.1,7255.65,7509.05
26,NIFTY SMALLCAP 50,18-Feb-25,7456.55,7466.15,7283.55,7346.0
27,NIFTY SMALLCAP 50,17-Feb-25,7360.45,7468.9,7236.25,7453.75
28,NIFTY SMALLCAP 50,14-Feb-25,7719.8,7727.65,7328.15,7402.7
29,NIFTY SMALLCAP 50,13-Feb-25,7721.4,7810.55,7683.7,7695.7
30,NIFTY SMALLCAP 50,12-Feb-25,7735.7,7777.8,7486.15,7731.0
31,NIFTY SMALLCAP 50,11-Feb-25,8022.85,8030.55,7694.0,7746.2
32,NIFTY SMALLCAP 50,10-Feb-25,8210.85,8230.0,7995.1,8027.2
33,NIFTY SMALLCAP 50,07-Feb-25,8198.8,8261.7,8118.5,8214.2
34,NIFTY SMALLCAP 50,06-Feb-25,8286.25,8293.0,8196.8,8231.95
35,NIFTY SMALLCAP 50,05-Feb-25,8105.15,8269.1,8104.6,8249.5
36,NIFTY SMALLCAP 50,04-Feb-25,8040.1,8087.85,7995.0,8081.8
37,NIFTY SMALLCAP 50,03-Feb-25,8062.8,8084.6,7934.75,7980.0
38,NIFTY SMALLCAP 50,01-Feb-25,8063.15,8160.95,7944.95,8141.2
39,NIFTY SMALLCAP 50,31-Jan-25,7933.0,8055.65,7907.95,8049.35
40,NIFTY SMALLCAP 50,30-Jan-25,7958.9,7995.45,7872.1,7901.8
41,NIFTY SMALLCAP 50,29-Jan-25,7651.2,7905.35,7644.5,7895.95
42,NIFTY SMALLCAP 50,28-Jan-25,7824.55,7829.3,7522.0,7649.1
43,NIFTY SMALLCAP 50,27-Jan-25,8037.0,8037.7,7747.95,7800.7
44,NIFTY SMALLCAP 50,24-Jan-25,8339.35,8357.2,8087.0,8115.5
45,NIFTY SMALLCAP 50,23-Jan-25,8228.4,8368.7,8189.7,8346.1
46,NIFTY SMALLCAP 50,22-Jan-25,8355.85,8362.85,8110.4,8237.35
47,NIFTY SMALLCAP 50,21-Jan-25,8539.1,8554.25,8324.8,8341.95
48,NIFTY SMALLCAP 50,20-Jan-25,8444.65,8526.75,8382.65,8520.25
49,NIFTY SMALLCAP 50,17-Jan-25,8400.55,8436.95,8338.55,8421.95
50,NIFTY SMALLCAP 50,16-Jan-25,8357.65,8441.55,8356.85,8402.15
51,NIFTY SMALLCAP 50,15-Jan-25,8277.25,8347.65,8186.25,8288.1
52,NIFTY SMALLCAP 50,14-Jan-25,8096.0,8248.85,8095.25,8229.3
53,NIFTY SMALLCAP 50,13-Jan-25,8271.0,8332.35,8019.3,8068.2
54,NIFTY SMALLCAP 50,10-Jan-25,8599.05,8607.65,8381.05,8386.95
55,NIFTY SMALLCAP 50,09-Jan-25,8701.35,8733.95,8597.2,8608.15
56,NIFTY SMALLCAP 50,08-Jan-25,8848.1,8858.3,8631.2,8702.55
57,NIFTY SMALLCAP 50,07-Jan-25,8749.0,8852.75,8737.45,8838.85
58,NIFTY SMALLCAP 50,06-Jan-25,9039.15,9051.0,8714.25,8736.4
59,NIFTY SMALLCAP 50,03-Jan-25,9080.0,9119.55,9000.4,9012.75
60,NIFTY SMALLCAP 50,02-Jan-25,9032.4,9070.3,8979.35,9065.2
61,NIFTY SMALLCAP 50,01-Jan-25,8940.9,9023.2,8922.65,9008.3
62,NIFTY SMALLCAP 50,31-Dec-24,8855.6,8971.8,8790.15,8937.2
63,NIFTY SMALLCAP 50,30-Dec-24,8950.5,8967.3,8842.5,8870.7
64,NIFTY SMALLCAP 50,27-Dec-24,8961.6,8982.25,8925.8,8942.8
65,NIFTY SMALLCAP 50,26-Dec-24,8949.85,8969.65,8861.6,8929.15
66,NIFTY SMALLCAP 50,24-Dec-24,8902.4,8976.5,8853.5,8934.1
67,NIFTY SMALLCAP 50,23-Dec-24,8972.15,9000.9,8853.5,8893.75
68,NIFTY SMALLCAP 50,20-Dec-24,9205.5,9221.2,8901.6,8925.85
69,NIFTY SMALLCAP 50,19-Dec-24,9057.1,9192.25,9041.0,9178.45
70,NIFTY SMALLCAP 50,18-Dec-24,9305.4,9319.7,9180.9,9217.15
71,NIFTY SMALLCAP 50,17-Dec-24,9393.05,9405.5,9286.2,9299.6
72,NIFTY SMALLCAP 50,16-Dec-24,9349.0,9402.2,9341.7,9378.5
73,NIFTY SMALLCAP 50,13-Dec-24,9340.35,9356.7,9158.8,9342.5
74,NIFTY SMALLCAP 50,12-Dec-24,9486.25,9497.9,9346.9,9359.55
75,NIFTY SMALLCAP 50,11-Dec-24,9479.1,9505.5,9455.15,9467.2
76,NIFTY SMALLCAP 50,10-Dec-24,9458.35,9489.2,9430.8,9452.8
77,NIFTY SMALLCAP 50,09-Dec-24,9436.45,9472.7,9404.5,9437.45
78,NIFTY SMALLCAP 50,06-Dec-24,9366.95,9438.85,9319.65,9427.85
79,NIFTY SMALLCAP 50,05-Dec-24,9267.95,9357.1,9255.35,9349.7
80,NIFTY SMALLCAP 50,04-Dec-24,9207.55,9236.6,9159.15,9227.75
81,NIFTY SMALLCAP 50,03-Dec-24,9117.5,9182.8,9106.75,9174.4
82,NIFTY SMALLCAP 50,02-Dec-24,8991.95,9093.55,8971.8,9090.6
83,NIFTY SMALLCAP 50,29-Nov-24,8917.95,8993.0,8912.05,8984.95
84,NIFTY SMALLCAP 50,28-Nov-24,8948.85,8996.75,8881.8,8900.15
85,NIFTY SMALLCAP 50,27-Nov-24,8832.0,8919.15,8801.55,8911.45
86,NIFTY SMALLCAP 50,26-Nov-24,8743.85,8813.3,8732.65,8807.55
87,NIFTY SMALLCAP 50,25-Nov-24,8713.4,8759.15,8699.85,8722.3
88,NIFTY SMALLCAP 50,22-Nov-24,8540.05,8617.55,8504.9,8589.7
89,NIFTY SMALLCAP 50,21-Nov-24,8534.85,8553.65,8427.15,8513.5
90,NIFTY SMALLCAP 50,19-Nov-24,8487.4,8633.05,8485.75,8536.1
91,NIFTY SMALLCAP 50,18-Nov-24,8521.5,8547.55,8380.25,8448.15
92,NIFTY SMALLCAP 50,14-Nov-24,8449.4,8570.2,8446.9,8498.45
93,NIFTY SMALLCAP 50,13-Nov-24,8631.55,8649.95,8414.65,8427.7
94,NIFTY SMALLCAP 50,12-Nov-24,8813.4,8879.45,8651.45,8674.85
95,NIFTY SMALLCAP 50,11-Nov-24,8889.5,8905.9,8801.1,8810.85
96,NIFTY SMALLCAP 50,08-Nov-24,9047.8,9069.9,8897.1,8918.2
97,NIFTY SMALLCAP 50,07-Nov-24,9164.65,9191.6,9025.85,9033.15
98,NIFTY SMALLCAP 50,06-Nov-24,8992.9,9142.2,8972.0,9135.4
99,NIFTY SMALLCAP 50,05-Nov-24,8876.05,8967.7,8812.25,8955.35
100,NIFTY SMALLCAP 50,04-Nov-24,9090.55,9091.45,8847.35,8902.5
101,NIFTY SMALLCAP 50,01-Nov-24,9071.75,9116.35,9058.65,9087.45
102,NIFTY SMALLCAP 50,31-Oct-24,8876.25,8999.6,8847.1,8986.0
103,NIFTY SMALLCAP 50,30-Oct-24,8816.4,8898.7,8789.55,8876.35
104,NIFTY SMALLCAP 50,29-Oct-24,8748.1,8819.65,8624.0,8806.45
105,NIFTY SMALLCAP 50,28-Oct-24,8642.4,8764.8,8573.25,8724.6
106,NIFTY SMALLCAP 50,25-Oct-24,8813.8,8845.5,8532.6,8607.85
107,NIFTY SMALLCAP 50,24-Oct-24,8806.55,8847.95,8762.15,8795.2
108,NIFTY SMALLCAP 50,23-Oct-24,8675.3,8880.3,8588.85,8787.55
109,NIFTY SMALLCAP 50,22-Oct-24,9004.95,9008.3,8670.55,8686.45
110,NIFTY SMALLCAP 50,21-Oct-24,9227.3,9230.75,8997.9,9019.85
111,NIFTY SMALLCAP 50,18-Oct-24,9114.65,9193.45,8968.35,9177.7
112,NIFTY SMALLCAP 50,17-Oct-24,9341.65,9350.1,9155.0,9170.75
113,NIFTY SMALLCAP 50,16-Oct-24,9295.4,9321.55,9244.85,9306.55
114,NIFTY SMALLCAP 50,15-Oct-24,9273.35,9320.45,9242.35,9312.35
115,NIFTY SMALLCAP 50,14-Oct-24,9190.3,9229.0,9146.2,9224.35
116,NIFTY SMALLCAP 50,11-Oct-24,9126.05,9186.15,9107.95,9164.35
117,NIFTY SMALLCAP 50,10-Oct-24,9124.25,9154.0,9079.95,9094.35
118,NIFTY SMALLCAP 50,09-Oct-24,8996.55,9107.95,8994.3,9066.85
119,NIFTY SMALLCAP 50,08-Oct-24,8793.95,8973.0,8740.3,8952.35
120,NIFTY SMALLCAP 50,07-Oct-24,9078.8,9116.15,8742.45,8804.45
121,NIFTY SMALLCAP 50,04-Oct-24,9095.85,9180.15,8944.9,9037.5
122,NIFTY SMALLCAP 50,03-Oct-24,9150.65,9249.95,9070.15,9110.05
123,NIFTY SMALLCAP 50,01-Oct-24,9235.65,9296.65,9234.05,9288.0
124,NIFTY SMALLCAP 50,30-Sep-24,9242.95,9262.7,9156.6,9206.85
125,NIFTY SMALLCAP 50,27-Sep-24,9272.95,9325.3,9212.2,9230.65
126,NIFTY SMALLCAP 50,26-Sep-24,9341.9,9345.05,9221.1,9251.05
127,NIFTY SMALLCAP 50,25-Sep-24,9368.45,9380.7,9284.55,9295.8
128,NIFTY SMALLCAP 50,24-Sep-24,9437.2,9446.5,9329.95,9337.05
129,NIFTY SMALLCAP 50,23-Sep-24,9371.35,9422.75,9334.15,9412.75
130,NIFTY SMALLCAP 50,20-Sep-24,9300.4,9342.05,9263.55,9302.75
131,NIFTY SMALLCAP 50,19-Sep-24,9402.25,9438.05,9106.15,9235.35
132,NIFTY SMALLCAP 50,18-Sep-24,9384.35,9421.2,9288.6,9343.25
133,NIFTY SMALLCAP 50,17-Sep-24,9440.15,9444.65,9364.85,9378.95
134,NIFTY SMALLCAP 50,16-Sep-24,9422.5,9442.7,9360.45,9409.5
135,NIFTY SMALLCAP 50,13-Sep-24,9338.25,9385.9,9318.55,9376.85
136,NIFTY SMALLCAP 50,12-Sep-24,9252.7,9306.7,9227.9,9297.25
137,NIFTY SMALLCAP 50,11-Sep-24,9268.9,9307.4,9179.65,9197.0
138,NIFTY SMALLCAP 50,10-Sep-24,9195.9,9255.05,9194.55,9243.45
139,NIFTY SMALLCAP 50,09-Sep-24,9210.55,9213.9,9058.1,9149.7
140,NIFTY SMALLCAP 50,06-Sep-24,9342.5,9377.95,9215.75,9226.6
141,NIFTY SMALLCAP 50,05-Sep-24,9226.15,9357.4,9223.7,9322.5
142,NIFTY SMALLCAP 50,04-Sep-24,9113.6,9260.7,9085.45,9194.3
143,NIFTY SMALLCAP 50,03-Sep-24,9169.1,9207.75,9161.7,9194.85
144,NIFTY SMALLCAP 50,02-Sep-24,9214.65,9218.2,9125.3,9146.75
145,NIFTY SMALLCAP 50,30-Aug-24,9138.8,9205.95,9102.7,9168.95
146,NIFTY SMALLCAP 50,29-Aug-24,9150.55,9161.0,9044.3,9090.75
147,NIFTY SMALLCAP 50,28-Aug-24,9187.05,9187.05,9116.5,9142.5
148,NIFTY SMALLCAP 50,27-Aug-24,9090.75,9171.55,9069.65,9163.1
149,NIFTY SMALLCAP 50,26-Aug-24,9099.4,9114.25,9054.05,9068.15
150,NIFTY SMALLCAP 50,23-Aug-24,9069.3,9081.8,8998.8,9031.4
151,NIFTY SMALLCAP 50,22-Aug-24,9050.35,9090.2,9021.05,9033.95
152,NIFTY SMALLCAP 50,21-Aug-24,8883.9,9016.75,8871.7,9010.3
153,NIFTY SMALLCAP 50,20-Aug-24,8860.9,8873.65,8827.5,8865.9
154,NIFTY SMALLCAP 50,19-Aug-24,8722.75,8828.2,8710.4,8814.75
155,NIFTY SMALLCAP 50,16-Aug-24,8533.1,8655.75,8531.25,8648.7
156,NIFTY SMALLCAP 50,14-Aug-24,8557.75,8567.65,8419.75,8459.55
157,NIFTY SMALLCAP 50,13-Aug-24,8677.95,8680.3,8508.0,8518.85
158,NIFTY SMALLCAP 50,12-Aug-24,8621.95,8692.25,8562.0,8648.4
159,NIFTY SMALLCAP 50,09-Aug-24,8669.65,8682.15,8614.35,8626.0
160,NIFTY SMALLCAP 50,08-Aug-24,8630.95,8663.45,8571.2,8580.3
161,NIFTY SMALLCAP 50,07-Aug-24,8492.5,8620.5,8417.45,8602.15
162,NIFTY SMALLCAP 50,06-Aug-24,8483.95,8574.75,8337.55,8352.55
163,NIFTY SMALLCAP 50,05-Aug-24,8549.6,8590.8,8338.4,8391.5
164,NIFTY SMALLCAP 50,02-Aug-24,8768.5,8848.7,8714.65,8774.95
165,NIFTY SMALLCAP 50,01-Aug-24,8987.7,8997.45,8823.85,8854.6
166,NIFTY SMALLCAP 50,31-Jul-24,8977.0,8994.25,8926.75,8946.9
167,NIFTY SMALLCAP 50,30-Jul-24,8894.65,8982.15,8891.5,8962.9
168,NIFTY SMALLCAP 50,29-Jul-24,8866.75,8920.25,8846.95,8873.2
169,NIFTY SMALLCAP 50,26-Jul-24,8735.8,8823.25,8707.7,8813.25
170,NIFTY SMALLCAP 50,25-Jul-24,8661.1,8723.2,8627.25,8713.45
171,NIFTY SMALLCAP 50,24-Jul-24,8589.35,8746.5,8569.05,8734.9
172,NIFTY SMALLCAP 50,23-Jul-24,8647.2,8650.15,8198.55,8585.35
173,NIFTY SMALLCAP 50,22-Jul-24,8479.0,8622.1,8411.8,8610.5
174,NIFTY SMALLCAP 50,19-Jul-24,8763.6,8766.45,8530.75,8544.8
175,NIFTY SMALLCAP 50,18-Jul-24,8850.7,8852.2,8698.85,8756.4
176,NIFTY SMALLCAP 50,16-Jul-24,8854.5,8882.3,8817.35,8831.65
177,NIFTY SMALLCAP 50,15-Jul-24,8816.85,8852.45,8751.15,8824.0
178,NIFTY SMALLCAP 50,12-Jul-24,8775.0,8808.4,8743.4,8774.85
179,NIFTY SMALLCAP 50,11-Jul-24,8733.95,8745.5,8676.3,8735.75
180,NIFTY SMALLCAP 50,10-Jul-24,8799.35,8801.3,8529.8,8688.55
181,NIFTY SMALLCAP 50,09-Jul-24,8793.15,8816.3,8727.1,8761.7
182,NIFTY SMALLCAP 50,08-Jul-24,8824.95,8849.8,8714.35,8740.8
183,NIFTY SMALLCAP 50,05-Jul-24,8731.55,8830.1,8716.0,8790.25
184,NIFTY SMALLCAP 50,04-Jul-24,8769.9,8776.25,8692.95,8725.85
185,NIFTY SMALLCAP 50,03-Jul-24,8696.2,8736.75,8670.9,8730.35
186,NIFTY SMALLCAP 50,02-Jul-24,8737.65,8752.8,8610.15,8651.75
187,NIFTY SMALLCAP 50,01-Jul-24,8607.25,8719.8,8590.15,8715.5
188,NIFTY SMALLCAP 50,28-Jun-24,8556.35,8613.5,8554.95,8575.6
189,NIFTY SMALLCAP 50,27-Jun-24,8568.2,8602.9,8478.5,8509.45
190,NIFTY SMALLCAP 50,26-Jun-24,8588.65,8617.1,8545.5,8562.05
191,NIFTY SMALLCAP 50,25-Jun-24,8571.45,8655.0,8552.8,8561.15
192,NIFTY SMALLCAP 50,24-Jun-24,8512.0,8551.3,8429.4,8527.35
193,NIFTY SMALLCAP 50,21-Jun-24,8570.7,8608.0,8520.35,8533.5
194,NIFTY SMALLCAP 50,20-Jun-24,8511.25,8561.85,8466.55,8541.7
195,NIFTY SMALLCAP 50,19-Jun-24,8564.0,8575.95,8418.05,8485.8
196,NIFTY SMALLCAP 50,18-Jun-24,8463.95,8537.45,8451.25,8525.4
197,NIFTY SMALLCAP 50,14-Jun-24,8409.7,8450.75,8366.65,8418.95
198,NIFTY SMALLCAP 50,13-Jun-24,8386.9,8388.9,8334.65,8378.85
199,NIFTY SMALLCAP 50,12-Jun-24,8266.3,8340.8,8263.3,8329.25
200,NIFTY SMALLCAP 50,11-Jun-24,8228.6,8284.75,8183.4,8232.05
201,NIFTY SMALLCAP 50,10-Jun-24,8155.45,8225.05,8112.4,8204.5
202,NIFTY SMALLCAP 50,07-Jun-24,7926.75,8094.25,7896.05,8086.4
